year,month,day,stop_was_initiated,issuing_officer_rank,observed_duration_minutes,suspected_crime_description,stop_duration_minutes,officer_explained_stop_flag,suspect_arrested_flag,summons_issued_flag,officer_in_uniform_flag,frisked_flag,searched_flag,weapon_found_flag,suspect_reported_age,suspect_sex,suspect_race_description,suspect_height,suspect_weight,suspect_body_build_type,suspect_eye_color,suspect_hair_color,stop_location_x,stop_location_y,stop_location_boro_name,seconds
2020,February,Monday,Based on C/W on Scene,POM,5,ASSAULT,30,N,N,0,Y,Y,Y,N,27.0,MALE,BLACK,56.0,120.0,THN,BRO,BLK,1001440,228638,MANHATTAN,79200.0
2020,February,Tuesday,Based on Self Initiated,POM,1,Other,15,Y,Y,0,Y,Y,Y,N,43.0,MALE,WHITE,6.0,150.0,THN,Other,Other,1000024,230001,MANHATTAN,50700.0
2020,February,Tuesday,Based on Self Initiated,POM,1,Other,15,Y,Y,0,Y,Y,Y,N,24.0,MALE,WHITE,6.0,140.0,THN,Other,Other,1000024,230001,MANHATTAN,50700.0
2020,February,Tuesday,Based on Radio Run,POM,1,ASSAULT,7,Y,Y,0,Y,Y,Y,N,28.0,MALE,BLACK,511.0,180.0,THN,BRO,BLK,1001068,233533,MANHATTAN,5940.0
2020,January,Saturday,Based on Self Initiated,POM,1,Other,10,Y,Y,0,Y,N,Y,N,63.0,FEMALE,BLACK,55.0,190.0,THN,BRO,Other,996630,234921,MANHATTAN,66960.0
2020,January,Saturday,Based on Self Initiated,POM,1,Other,5,Y,Y,0,Y,N,Y,N,31.0,MALE,BLACK,61.0,170.0,MED,BRO,BLK,996124,234888,MANHATTAN,69300.0
2020,February,Tuesday,Based on Self Initiated,POM,10,BURGLARY,7,Y,N,0,N,Y,N,N,0.0,MALE,BLACK,0.0,0.0,MED,BRO,Other,993900,233785,MANHATTAN,6960.0
2020,February,Sunday,Based on C/W on Scene,POM,2,ROBBERY,4,Y,N,0,N,Y,N,N,19.0,MALE,BLACK,511.0,180.0,THN,BRO,BLK,1014622,240324,BRONX,68700.0
2020,February,Tuesday,Based on C/W on Scene,POM,1,Other,3,Y,N,0,Y,Y,N,N,17.0,Other,Other,56.0,150.0,THN,BRO,BLK,1022866,262703,BRONX,23760.0
2020,February,Tuesday,Based on Self Initiated,POF,1,Other,1,Y,Y,0,N,Y,Y,Y,16.0,FEMALE,WHITE HISPANIC,5.0,145.0,MED,BRO,BLK,1014558,250813,BRONX,57300.0
2020,February,Tuesday,Based on Radio Run,POM,1,Other,1,Y,N,0,Y,Y,N,N,0.0,MALE,BLACK HISPANIC,0.0,0.0,MED,Other,BLK,1010583,257299,BRONX,49500.0
2020,February,Thursday,Based on Radio Run,POM,5,Other,10,Y,Y,0,Y,Y,Y,N,31.0,MALE,BLACK,6.0,180.0,THN,BRO,BLK,1010901,253561,BRONX,40800.0
2020,February,Thursday,Based on Radio Run,Other,4,Other,3,Y,N,0,Y,Y,N,Y,40.0,MALE,WHITE HISPANIC,58.0,159.0,MED,BRO,BLK,1015802,256417,BRONX,73080.0
2020,February,Saturday,Based on Radio Run,POM,1,ROBBERY,25,Y,Y,0,Y,Y,Y,N,43.0,MALE,BLACK,511.0,215.0,MED,Other,BLK,1013049,253439,BRONX,15300.000000000002
2020,February,Saturday,Based on Radio Run,POF,1,ROBBERY,25,Y,Y,0,Y,Y,Y,N,33.0,FEMALE,BLACK,53.0,110.0,THN,BLK,BLK,1013049,253439,BRONX,15420.000000000002
2020,February,Sunday,Based on Radio Run,POF,1,ROBBERY,5,Y,Y,0,Y,N,Y,N,13.0,FEMALE,BLACK,56.0,140.0,MED,BRO,BLK,1015490,254865,BRONX,71940.0
2020,February,Tuesday,Based on Radio Run,POM,1,ROBBERY,13,Y,Y,0,N,Y,Y,N,17.0,MALE,BLACK,63.0,215.0,MED,BRO,BLK,1006224,164066,BROOKLYN,69000.0
2020,February,Tuesday,Based on Radio Run,POM,0,ROBBERY,2,Y,N,0,N,Y,N,N,15.0,FEMALE,BLACK,53.0,130.0,MED,BRO,BLK,996981,178326,BROOKLYN,55500.0
2020,February,Tuesday,Based on Radio Run,POM,1,Other,2,Y,N,0,Y,Y,N,N,39.0,MALE,BLACK HISPANIC,57.0,185.0,MED,BRO,BLK,1017140,183797,BROOKLYN,83280.0
2020,February,Monday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,Y,N,N,52.0,MALE,BLACK,511.0,0.0,THN,BRO,Other,1005010,184460,BROOKLYN,77400.0
2020,February,Saturday,Based on Self Initiated,POM,1,Other,1,Y,N,0,N,Y,Y,Y,15.0,MALE,BLACK,51.0,150.0,THN,BRO,BLK,1001930,184679,BROOKLYN,78840.0
2020,February,Saturday,Based on Self Initiated,POM,1,Other,1,Y,N,0,N,Y,N,N,17.0,MALE,BLACK,51.0,165.0,THN,BRO,BLK,1001930,184679,BROOKLYN,78840.0
2020,February,Tuesday,Based on C/W on Scene,POM,5,Other,10,Y,N,0,N,Y,N,N,30.0,MALE,BLACK,62.0,200.0,MED,BRO,BLK,1003019,220560,QUEENS,61500.00000000001
2020,February,Wednesday,Based on C/W on Scene,POM,0,ROBBERY,4,Y,Y,0,Y,Y,Y,N,22.0,MALE,BLACK,6.0,180.0,THN,BLK,Other,1000554,230994,MANHATTAN,15120.000000000002
2020,February,Tuesday,Based on Self Initiated,POM,10,BURGLARY,7,Y,N,0,N,Y,N,N,47.0,MALE,BLACK,64.0,190.0,THN,BRO,BLK,993900,233785,MANHATTAN,7080.0
2020,February,Saturday,Based on Self Initiated,POM,1,Other,9,Y,N,0,Y,Y,Y,N,29.0,MALE,BLACK,59.0,320.0,Other,BRO,BLK,997427,230378,MANHATTAN,43260.0
2020,February,Saturday,Based on Self Initiated,POM,0,Other,2,Y,N,0,Y,N,N,N,40.0,MALE,BLACK,55.0,170.0,MED,Other,Other,997323,230177,MANHATTAN,43200.0
2020,February,Tuesday,Based on Radio Run,POM,1,Other,20,Y,N,0,Y,N,N,N,23.0,MALE,BLACK,6.0,150.0,THN,BLK,BLK,1006203,234702,BRONX,19080.0
2020,February,Tuesday,Based on Radio Run,POM,1,Other,20,Y,N,0,Y,N,N,N,23.0,MALE,BLACK,58.0,150.0,THN,BLK,BLK,1006203,234702,BRONX,19080.0
2020,February,Tuesday,Based on Radio Run,POM,1,Other,8,Y,N,0,Y,Y,N,N,27.0,MALE,BLACK,57.0,150.0,THN,BRO,Other,1007464,180272,BROOKLYN,3180.0
2020,January,Thursday,Based on Radio Run,POM,1,ASSAULT,3,Y,N,0,Y,Y,Y,N,43.0,MALE,BLACK,52.0,160.0,MED,BRO,BLK,1003605,185050,BROOKLYN,29700.000000000004
2020,February,Wednesday,Based on C/W on Scene,POM,0,LARCENY,25,Y,Y,0,Y,Y,Y,N,28.0,FEMALE,WHITE,58.0,115.0,Other,Other,Other,1041164,213887,QUEENS,61260.00000000001
2020,February,Saturday,Based on C/W on Scene,POM,5,ASSAULT,26,Y,N,0,Y,Y,N,N,40.0,MALE,WHITE HISPANIC,59.0,180.0,MED,Other,Other,1018682,210537,QUEENS,19680.0
2020,February,Sunday,Based on C/W on Scene,POF,40,ROBBERY,40,Y,N,1,Y,Y,Y,Y,43.0,FEMALE,ASIAN/PAC.ISL,56.0,200.0,Other,BRO,Other,987034,206937,MANHATTAN,53100.0
2020,February,Saturday,Based on Self Initiated,POM,5,BURGLARY,10,Y,N,0,N,N,N,N,18.0,MALE,BLACK,6.0,185.0,MED,BRO,BLK,986818,212719,MANHATTAN,79740.0
2020,February,Saturday,Based on Self Initiated,POM,5,BURGLARY,10,Y,N,0,N,N,N,N,17.0,MALE,BLACK,51.0,175.0,MED,BLK,BLK,986818,212719,MANHATTAN,79740.0
2020,February,Saturday,Based on Self Initiated,POM,5,BURGLARY,10,Y,N,0,N,N,N,N,18.0,MALE,BLACK,58.0,165.0,MED,BRO,BLK,986818,212719,MANHATTAN,79740.0
2020,February,Monday,Based on Radio Run,POM,1,LARCENY,12,Y,N,0,Y,Y,Y,N,35.0,MALE,BLACK,51.0,160.0,THN,BRO,Other,996634,223252,MANHATTAN,52500.0
2020,February,Friday,Based on Radio Run,POM,5,Other,15,Y,N,0,Y,Y,N,N,27.0,MALE,WHITE HISPANIC,51.0,170.0,THN,BRO,BLK,1027294,251236,BRONX,72000.0
2020,February,Sunday,Based on Radio Run,POM,1,Other,25,Y,N,1,Y,Y,Y,Y,19.0,MALE,BLACK HISPANIC,51.0,160.0,THN,Other,BLK,1010791,253321,BRONX,5340.0
2020,February,Sunday,Based on Radio Run,POM,1,Other,25,Y,N,0,Y,Y,N,N,20.0,MALE,BLACK HISPANIC,59.0,210.0,Other,Other,BLK,1010791,253321,BRONX,5340.0
2020,February,Sunday,Based on Self Initiated,Other,5,ROBBERY,2,Y,N,0,N,N,N,N,16.0,FEMALE,BLACK,55.0,140.0,MED,BLK,BLK,1011624,253635,BRONX,64020.00000000001
2020,February,Sunday,Based on Self Initiated,Other,5,ROBBERY,2,Y,N,0,N,N,N,N,15.0,MALE,BLACK,61.0,160.0,THN,BLK,BLK,1011624,253635,BRONX,64020.00000000001
2020,February,Sunday,Based on Radio Run,POF,1,Other,25,Y,N,0,Y,Y,N,N,21.0,MALE,BLACK HISPANIC,58.0,200.0,MED,Other,Other,1010791,253321,BRONX,5340.0
2020,February,Saturday,Based on Self Initiated,POM,3,Other,6,Y,N,0,N,Y,N,N,17.0,MALE,BLACK,59.0,190.0,MED,BRO,BLK,1006368,170071,BROOKLYN,79380.0
2020,February,Monday,Based on Self Initiated,POM,2,ROBBERY,15,Y,N,0,N,Y,N,N,0.0,MALE,WHITE HISPANIC,0.0,0.0,Other,Other,Other,982842,176142,BROOKLYN,58200.0
2020,February,Monday,Based on Radio Run,POF,2,LARCENY,15,Y,N,0,Y,Y,Y,N,47.0,MALE,WHITE HISPANIC,6.0,180.0,MED,BLK,BLK,981029,184074,BROOKLYN,44340.0
2020,February,Tuesday,Based on Radio Run,POM,1,ROBBERY,12,Y,N,0,N,Y,N,N,13.0,MALE,BLACK,6.0,150.0,THN,BRO,BLK,990494,188652,BROOKLYN,46260.0
2020,January,Friday,Based on Radio Run,POM,1,ROBBERY,15,Y,Y,0,N,Y,N,N,16.0,MALE,BLACK,62.0,175.0,THN,BRO,BLK,989268,193806,BROOKLYN,61500.00000000001
2020,January,Friday,Based on Radio Run,POM,1,ROBBERY,15,Y,Y,0,N,Y,N,N,16.0,MALE,BLACK,58.0,150.0,THN,BRO,Other,989268,193806,BROOKLYN,61500.00000000001
2020,January,Friday,Based on Radio Run,POM,1,ROBBERY,15,Y,Y,0,N,Y,N,N,16.0,MALE,BLACK,56.0,140.0,THN,BRO,Other,989268,193806,BROOKLYN,61500.00000000001
2020,February,Monday,Based on Radio Run,POM,5,LARCENY,18,Y,N,0,N,Y,N,N,22.0,MALE,BLACK,59.0,130.0,THN,BRO,Other,1041748,196938,QUEENS,56760.0
2020,February,Monday,Based on Radio Run,POM,1,LARCENY,19,Y,N,0,Y,Y,Y,N,20.0,MALE,BLACK,57.0,160.0,THN,BRO,BLK,1041748,196938,QUEENS,56760.0
2020,February,Wednesday,Based on Radio Run,POF,1,Other,5,Y,N,0,Y,Y,Y,N,55.0,MALE,WHITE HISPANIC,58.0,200.0,MED,BRO,Other,984464,204623,MANHATTAN,72900.0
2020,February,Saturday,Based on C/W on Scene,POM,0,ASSAULT,22,Y,Y,0,Y,N,N,N,39.0,MALE,ERICAN INDIAN/ALASKAN N,511.0,165.0,THN,BRO,BLK,987615,204994,MANHATTAN,2700.0
2020,February,Tuesday,Based on Radio Run,POM,1,Other,5,Y,N,0,N,Y,N,N,18.0,MALE,BLACK,6.0,160.0,THN,BRO,BLK,997376,231603,MANHATTAN,81300.0
2020,February,Thursday,Based on Radio Run,POM,1,ROBBERY,10,Y,Y,0,N,Y,N,N,0.0,MALE,BLACK,511.0,140.0,THN,BRO,BLK,997541,230615,MANHATTAN,1440.0
2020,February,Monday,Based on Radio Run,POM,1,ROBBERY,3,Y,Y,0,Y,Y,Y,Y,16.0,MALE,BLACK HISPANIC,6.0,0.0,THN,BRO,BLK,1006434,244343,BRONX,76320.0
2020,February,Wednesday,Based on Radio Run,POM,1,Other,1,Y,Y,0,Y,Y,Y,Y,18.0,MALE,WHITE HISPANIC,51.0,150.0,THN,BRO,Other,1021296,261411,BRONX,62040.00000000001
2020,February,Wednesday,Based on Radio Run,POM,1,Other,4,Y,N,0,N,Y,N,N,42.0,MALE,WHITE,58.0,165.0,MED,BRO,BLK,1004550,164785,BROOKLYN,57840.0
2020,February,Wednesday,Based on Radio Run,POM,1,Other,2,N,N,0,Y,Y,N,N,24.0,MALE,BLACK HISPANIC,51.0,200.0,Other,BRO,BLK,998812,173723,BROOKLYN,63660.00000000001
2020,February,Wednesday,Based on Radio Run,POM,1,Other,2,Y,N,0,Y,Y,N,N,0.0,MALE,BLACK HISPANIC,51.0,200.0,Other,BRO,BLK,998812,173723,BROOKLYN,63660.00000000001
2020,February,Thursday,Based on Radio Run,POM,0,ROBBERY,8,Y,N,0,N,N,N,N,0.0,MALE,BLACK HISPANIC,511.0,220.0,Other,BRO,BLK,1007817,249482,BRONX,67800.0
2020,February,Thursday,Based on Radio Run,POM,0,ROBBERY,8,Y,N,0,N,N,N,N,0.0,MALE,BLACK HISPANIC,6.0,220.0,Other,BRO,BLK,1007817,249482,BRONX,67800.0
2020,February,Monday,Based on Self Initiated,POM,5,Other,1,Y,Y,0,N,Y,Y,Y,17.0,MALE,WHITE HISPANIC,59.0,150.0,MED,BRO,BLK,1011925,251675,BRONX,71400.0
2020,February,Friday,Based on C/W on Scene,POF,1,ASSAULT,19,Y,Y,0,Y,Y,Y,N,25.0,MALE,WHITE,51.0,160.0,MED,BRO,BLN,976482,160991,BROOKLYN,62580.00000000001
2020,February,Wednesday,Based on Radio Run,POM,0,ASSAULT,45,Y,N,0,Y,Y,N,Y,28.0,MALE,BLACK,51.0,160.0,THN,BRO,Other,994253,229552,MANHATTAN,75300.0
2020,February,Wednesday,Based on Radio Run,POM,2,ROBBERY,38,Y,Y,0,N,N,Y,N,15.0,MALE,BLACK,58.0,140.0,THN,BLK,BLK,999338,233568,MANHATTAN,84000.0
2020,February,Wednesday,Based on Radio Run,POM,2,ROBBERY,38,Y,Y,0,N,N,Y,Y,15.0,MALE,BLACK,58.0,140.0,THN,BLK,BLK,999338,233568,MANHATTAN,84000.0
2020,February,Wednesday,Based on Radio Run,POM,2,ROBBERY,38,Y,Y,0,N,N,Y,Y,15.0,MALE,BLACK,58.0,140.0,THN,BLK,BLK,999338,233568,MANHATTAN,84000.0
2020,February,Thursday,Based on Radio Run,POM,1,ROBBERY,10,Y,Y,0,Y,Y,Y,N,16.0,MALE,BLACK,56.0,140.0,THN,BRO,BLK,1022478,243674,BRONX,79620.0
2020,February,Wednesday,Based on C/W on Scene,POM,1,LARCENY,4,Y,Y,0,Y,Y,Y,N,47.0,MALE,BLACK,63.0,220.0,MED,BRO,BLK,1026817,256422,BRONX,50400.0
2020,February,Tuesday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,N,N,N,29.0,MALE,BLACK,6.0,230.0,MED,BRO,BLK,1016318,256781,BRONX,52260.0
2020,February,Tuesday,Based on Radio Run,POM,3,LARCENY,5,Y,N,0,Y,N,N,N,0.0,MALE,BLACK,0.0,0.0,THN,BRO,BLK,1006961,165254,BROOKLYN,37560.0
2020,February,Wednesday,Based on Radio Run,POM,1,LARCENY,3,Y,N,0,Y,N,Y,N,57.0,FEMALE,BLACK,57.0,120.0,THN,BRO,BLK,1004202,169678,BROOKLYN,82500.0
2020,February,Thursday,Based on C/W on Scene,POM,1,ASSAULT,2,Y,N,0,Y,N,N,N,30.0,MALE,BLACK,58.0,180.0,THN,BRO,BLK,1007269,177803,BROOKLYN,41160.0
2020,February,Tuesday,Based on Self Initiated,POM,1,Other,20,Y,N,1,Y,Y,Y,N,18.0,MALE,Other,511.0,190.0,Other,BRO,BLK,1021981,186084,BROOKLYN,83220.0
2020,January,Monday,Based on Self Initiated,POM,10,Other,5,Y,N,0,N,N,N,N,25.0,MALE,BLACK,0.0,165.0,MED,BRO,BLK,1004968,184414,BROOKLYN,64860.00000000001
2020,January,Monday,Based on C/W on Scene,POM,1,Other,5,Y,N,0,N,N,N,N,15.0,MALE,BLACK,51.0,200.0,MED,BRO,BLK,1004968,184414,BROOKLYN,64860.00000000001
2020,February,Sunday,Based on Radio Run,POM,1,Other,10,Y,N,0,Y,N,N,N,28.0,MALE,BLACK,62.0,160.0,MED,BRO,BLK,1005936,186481,BROOKLYN,67020.0
2020,February,Wednesday,Based on Radio Run,POM,0,ASSAULT,5,Y,N,0,Y,N,N,N,0.0,MALE,BLACK,59.0,0.0,MED,BRO,Other,1004177,191102,BROOKLYN,75000.0
2020,February,Wednesday,Based on Radio Run,POM,1,ROBBERY,3,Y,N,0,N,N,N,N,65.0,MALE,BLACK,58.0,180.0,MED,BRO,Other,1041424,195842,QUEENS,71640.0
2020,February,Saturday,Based on C/W on Scene,POM,1,ASSAULT,10,Y,N,0,Y,Y,N,N,28.0,MALE,BLACK,6.0,150.0,THN,BRO,BLK,1007098,236722,BRONX,61500.00000000001
2020,January,Friday,Based on Self Initiated,Other,1,Other,1,N,N,0,N,Y,N,N,20.0,MALE,BLACK,59.0,190.0,MED,Other,BLK,1023152,263533,BRONX,9300.0
2020,February,Tuesday,Based on Self Initiated,POM,1,Other,2,Y,N,0,N,Y,N,N,17.0,MALE,BLACK,61.0,150.0,THN,BLK,BLK,1014558,250813,BRONX,57300.0
2020,February,Tuesday,Based on Self Initiated,POM,1,Other,2,Y,N,0,N,Y,N,N,15.0,MALE,BLACK,55.0,140.0,THN,BLK,BLK,1014558,250813,BRONX,57300.0
2020,February,Tuesday,Based on Self Initiated,POM,1,Other,2,Y,N,0,N,Y,N,N,15.0,MALE,BLACK,55.0,120.0,THN,BRO,BLK,1014558,250813,BRONX,57300.0
2020,February,Tuesday,Based on Self Initiated,POM,1,Other,2,Y,N,0,N,N,N,N,18.0,FEMALE,BLACK,53.0,150.0,MED,BLK,BLK,1014558,250813,BRONX,57720.0
2020,February,Sunday,Based on C/W on Scene,POM,2,ASSAULT,2,Y,N,0,Y,N,N,N,0.0,MALE,BLACK,62.0,210.0,Other,BRO,BLK,1006941,189713,BROOKLYN,81000.0
2020,February,Thursday,Based on Self Initiated,POM,1,BURGLARY,1,Y,N,0,Y,N,N,N,56.0,MALE,BLACK,61.0,150.0,THN,BRO,Other,1000785,195497,BROOKLYN,59160.00000000001
2020,February,Wednesday,Based on Radio Run,POM,1,ROBBERY,5,Y,Y,0,N,Y,Y,N,42.0,MALE,WHITE HISPANIC,6.0,160.0,THN,BRO,BLK,960687,171264,STATEN ISL & Other,85500.0
2020,February,Wednesday,Based on Radio Run,POM,1,ROBBERY,5,Y,Y,0,N,Y,Y,N,27.0,FEMALE,WHITE,56.0,200.0,Other,BRO,BLK,960687,171264,STATEN ISL & Other,85500.0
2020,February,Thursday,Based on Radio Run,POM,1,Other,5,Y,N,0,Y,Y,N,N,0.0,MALE,BLACK,56.0,155.0,MED,BRO,BLK,996454,235685,MANHATTAN,45000.0
2020,February,Sunday,Based on Self Initiated,POM,1,Other,1,Y,N,0,N,Y,Y,N,0.0,MALE,BLACK,0.0,0.0,THN,BRO,BLK,1012067,255486,BRONX,60780.00000000001
2020,February,Friday,Based on Self Initiated,POM,5,BURGLARY,5,Y,N,0,N,Y,N,N,18.0,MALE,WHITE HISPANIC,51.0,150.0,THN,BLK,BLK,1034120,190411,QUEENS,11340.0
2020,February,Thursday,Based on C/W on Scene,POM,1,Other,35,Y,Y,0,N,Y,N,N,18.0,MALE,WHITE HISPANIC,58.0,150.0,THN,BRO,BLK,1022311,213975,QUEENS,7200.0
2020,February,Sunday,Based on Radio Run,POM,1,ASSAULT,9,Y,N,0,Y,N,N,N,0.0,MALE,WHITE HISPANIC,63.0,0.0,MED,BRO,BLK,943344,161156,STATEN ISL & Other,15960.000000000002
2020,February,Saturday,Based on C/W on Scene,POM,3,ASSAULT,20,Y,N,0,Y,N,N,N,54.0,MALE,ASIAN/PAC.ISL,59.0,180.0,MED,BRO,Other,988201,198912,MANHATTAN,65940.0
2020,February,Wednesday,Based on Radio Run,POM,1,ROBBERY,5,Y,N,0,Y,Y,N,N,0.0,MALE,WHITE HISPANIC,58.0,165.0,THN,BRO,Other,985525,210492,MANHATTAN,7080.0
2020,February,Friday,Based on Self Initiated,POM,5,Other,15,Y,N,0,Y,N,N,N,56.0,MALE,BLACK,6.0,160.0,Other,BRO,BLK,991816,212216,MANHATTAN,40500.0
2020,February,Sunday,Based on Self Initiated,POM,1,Other,10,Y,N,0,Y,Y,N,N,17.0,MALE,BLACK,56.0,135.0,THN,BRO,BLK,1014578,239190,BRONX,58920.00000000001
2020,February,Wednesday,Based on C/W on Scene,POM,1,ASSAULT,16,Y,Y,0,Y,Y,Y,N,24.0,MALE,BLACK,61.0,150.0,MED,BRO,BLK,1009903,243716,BRONX,71400.0
2020,February,Saturday,Based on Radio Run,POM,2,Other,13,Y,Y,0,Y,Y,Y,N,37.0,MALE,WHITE,59.0,185.0,MED,Other,BLK,985753,185781,BROOKLYN,41160.0
2020,January,Saturday,Based on Self Initiated,POM,3,Other,10,Y,N,1,N,Y,Y,N,28.0,MALE,BLACK,62.0,180.0,Other,BRO,Other,988494,190381,BROOKLYN,69600.0
2020,February,Wednesday,Based on Radio Run,POM,1,ROBBERY,5,Y,N,0,N,N,N,N,24.0,MALE,BLACK,6.0,170.0,MED,BRO,BLK,995188,190691,BROOKLYN,83580.0
2020,February,Monday,Based on Radio Run,Other,5,LARCENY,18,Y,N,0,N,Y,N,N,22.0,MALE,BLACK,59.0,130.0,THN,BRO,BLK,1041748,196938,QUEENS,56760.0
2020,February,Sunday,Based on Radio Run,POM,1,ASSAULT,9,Y,N,0,Y,N,N,N,25.0,MALE,WHITE HISPANIC,58.0,145.0,THN,BRO,BLK,943344,161156,STATEN ISL & Other,15960.000000000002
2020,February,Friday,Based on Self Initiated,POM,10,Other,21,Y,Y,0,N,Y,Y,N,39.0,MALE,BLACK,51.0,170.0,THN,BRO,BLK,990447,201821,MANHATTAN,73140.0
2020,February,Friday,Based on Radio Run,POM,1,Other,1,Y,N,0,N,Y,N,N,18.0,MALE,BLACK,59.0,145.0,THN,BRO,BLK,990873,202483,MANHATTAN,81840.0
2020,February,Friday,Based on Self Initiated,POF,1,Other,80,Y,N,0,Y,N,N,N,23.0,MALE,Other,53.0,180.0,THN,BRO,Other,984130,213670,MANHATTAN,68280.0
2020,February,Monday,Based on Radio Run,POM,1,ROBBERY,3,Y,Y,0,Y,Y,Y,N,16.0,MALE,BLACK HISPANIC,57.0,160.0,THN,BRO,BLK,1006434,244343,BRONX,76320.0
2020,February,Friday,Based on Radio Run,POM,0,Other,5,Y,N,0,N,Y,N,N,26.0,MALE,BLACK,51.0,170.0,MED,BRO,BLK,1032047,242037,BRONX,82800.0
2020,February,Friday,Based on Radio Run,POM,1,Other,3,Y,N,0,Y,Y,N,N,27.0,MALE,BLACK,51.0,110.0,THN,Other,BLK,1011889,248683,BRONX,76500.0
2020,February,Wednesday,Based on C/W on Scene,POM,0,Other,5,Y,N,0,Y,Y,N,N,21.0,MALE,BLACK,58.0,130.0,THN,BRO,BLK,998084,184229,BROOKLYN,67200.0
2020,February,Saturday,Based on Self Initiated,POF,1,LARCENY,10,Y,N,0,Y,N,N,N,37.0,MALE,BLACK,511.0,200.0,MED,BRO,BLK,990622,210793,MANHATTAN,26640.0
2020,February,Saturday,Based on Self Initiated,POM,1,Other,2,Y,N,0,N,Y,N,N,40.0,MALE,BLACK,51.0,190.0,MED,BRO,Other,997239,234420,MANHATTAN,12720.0
2020,January,Friday,Based on Self Initiated,Other,1,ROBBERY,6,Y,N,0,N,Y,N,N,14.0,MALE,BLACK,57.0,150.0,MED,BRO,BLK,999855,185230,BROOKLYN,5220.0
2020,February,Saturday,Based on Radio Run,POM,1,ROBBERY,35,Y,Y,0,Y,Y,Y,N,21.0,MALE,WHITE HISPANIC,55.0,150.0,THN,BRO,Other,1044535,196357,QUEENS,1680.0
2020,February,Saturday,Based on Radio Run,POM,1,ROBBERY,35,Y,Y,0,Y,Y,Y,N,22.0,MALE,BLACK HISPANIC,59.0,160.0,THN,BRO,Other,1044535,196357,QUEENS,1680.0
2020,February,Saturday,Based on Radio Run,POM,1,ROBBERY,35,Y,Y,0,Y,Y,Y,N,20.0,MALE,BLACK,61.0,180.0,MED,BRO,BLK,1044535,196357,QUEENS,1680.0
2020,February,Saturday,Based on Radio Run,POM,1,ROBBERY,35,Y,N,0,Y,Y,N,N,22.0,MALE,Other,57.0,175.0,MED,BRO,BLK,1044535,196357,QUEENS,1680.0
2020,February,Saturday,Based on Radio Run,POM,1,Other,5,Y,Y,0,N,N,Y,N,31.0,MALE,BLACK,57.0,160.0,MED,BRO,BLK,999115,228699,MANHATTAN,65700.0
2020,February,Friday,Based on Radio Run,POM,1,Other,6,Y,N,0,Y,Y,N,N,43.0,MALE,WHITE HISPANIC,6.0,200.0,MED,Other,Other,1000063,225663,MANHATTAN,41100.0
2020,February,Wednesday,Based on Radio Run,POM,1,Other,5,Y,N,0,N,N,N,N,19.0,MALE,WHITE HISPANIC,56.0,165.0,THN,BRO,BLK,1018623,240382,BRONX,55500.0
2020,February,Saturday,Based on Radio Run,POM,1,ASSAULT,8,Y,Y,0,Y,Y,Y,N,25.0,MALE,WHITE HISPANIC,57.0,160.0,MED,BRO,Other,1021391,236261,BRONX,49860.0
2020,February,Friday,Based on Radio Run,Other,1,Other,1,Y,N,0,Y,Y,Y,N,19.0,MALE,BLACK HISPANIC,6.0,165.0,Other,BRO,BLK,1017587,258078,BRONX,71700.0
2020,February,Wednesday,Based on C/W on Scene,POM,1,LARCENY,5,Y,N,0,Y,Y,N,N,50.0,MALE,BLACK,6.0,190.0,THN,BRO,BLK,1002500,184360,BROOKLYN,61200.00000000001
2020,February,Monday,Based on Radio Run,POF,1,ASSAULT,7,Y,Y,0,Y,N,Y,Y,30.0,MALE,BLACK,0.0,195.0,MED,BLK,BLK,1000818,200538,BROOKLYN,33540.0
2020,February,Monday,Based on Radio Run,POM,1,Other,15,Y,N,0,Y,N,N,N,28.0,MALE,WHITE HISPANIC,58.0,200.0,Other,BRO,BLK,1006880,214195,QUEENS,24780.0
2020,February,Thursday,Based on Self Initiated,POM,1,Other,4,Y,Y,0,N,Y,N,N,22.0,MALE,BLACK,6.0,180.0,THN,BRO,BLK,990045,202869,MANHATTAN,84000.0
2020,February,Tuesday,Based on Self Initiated,POM,1,Other,5,Y,N,0,N,Y,N,N,42.0,MALE,BLACK,57.0,180.0,Other,BRO,BLK,998750,229184,MANHATTAN,60120.00000000001
2020,February,Saturday,Based on Radio Run,POM,1,Other,6,Y,N,0,Y,Y,N,N,30.0,MALE,WHITE HISPANIC,58.0,170.0,THN,BRO,BLK,999505,228758,MANHATTAN,65280.00000000001
2020,February,Saturday,Based on Radio Run,POM,5,ASSAULT,20,Y,N,0,Y,Y,N,N,26.0,MALE,BLACK,511.0,180.0,MED,BRO,BLK,1004477,252518,MANHATTAN,60600.00000000001
2020,February,Saturday,Based on Radio Run,POM,1,ASSAULT,5,Y,Y,0,N,Y,N,Y,38.0,MALE,BLACK,59.0,220.0,Other,BRO,BLK,1012947,243339,BRONX,8580.0
2020,February,Saturday,Based on C/W on Scene,POM,1,ASSAULT,10,Y,N,0,Y,Y,N,N,42.0,MALE,BLACK HISPANIC,58.0,220.0,MED,BRO,BLK,1007385,245556,BRONX,16500.0
