SUSPECT_ARRESTED_FLAG,YEAR,OBSERVED_DURATION_MINUTES,DAY,MONTH,SUSPECT_WEIGHT,SUSPECT_HEIGHT,SUSPECT_REPORTED_AGE,STOP_DURATION_MINUTES,STOP_LOCATION_X,STOP_LOCATION_Y,SUMMONS_ISSUED_FLAG,SECONDS
N,2020,2,Monday,October,180.0,58.0,49.0,30,997014,177435,0,49200.0
Y,2020,1,Monday,October,160.0,51.0,53.0,8,997971,176959,0,59040.00000000001
Y,2020,1,Sunday,October,140.0,53.0,29.0,3,1014012,183775,0,46260.0
Y,2020,1,Sunday,October,150.0,56.0,30.0,3,1014012,183775,0,46260.0
Y,2020,1,Monday,October,160.0,59.0,16.0,10,1054504,191535,0,64560.00000000001
N,2020,2,Saturday,October,185.0,51.0,20.0,30,1011281,239741,0,0.0
Y,2020,1,Saturday,October,175.0,0.0,27.0,5,992783,152618,0,33600.0
Y,2020,1,Tuesday,October,160.0,55.0,34.0,34,992187,163979,0,79740.0
Y,2020,1,Tuesday,October,140.0,55.0,26.0,33,992187,163979,0,79740.0
N,2020,1,Tuesday,October,180.0,55.0,30.0,33,992187,163979,0,79740.0
N,2020,1,Tuesday,October,140.0,56.0,31.0,33,992187,163979,0,79740.0
Y,2020,1,Monday,October,150.0,58.0,13.0,5,986874,191621,0,78120.0
N,2020,1,Saturday,October,160.0,54.0,0.0,35,990257,191432,0,41400.0
N,2020,0,Saturday,October,0.0,51.0,0.0,30,990257,191432,0,41700.0
N,2020,2,Sunday,November,140.0,61.0,16.0,10,1027816,191128,0,44700.0
N,2020,1,Saturday,October,170.0,55.0,30.0,5,997225,234512,0,80700.0
N,2020,1,Saturday,October,200.0,61.0,29.0,20,998950,232870,0,29400.000000000004
N,2020,1,Thursday,October,200.0,63.0,28.0,5,1000243,241210,0,42780.0
N,2020,1,Thursday,October,120.0,51.0,27.0,5,1000243,241210,0,42780.0
Y,2020,1,Thursday,October,200.0,51.0,24.0,30,1009702,236693,0,38100.0
N,2020,0,Tuesday,October,180.0,62.0,30.0,5,983388,157412,0,45540.0
Y,2020,1,Monday,November,150.0,58.0,30.0,15,1040893,193915,0,2940.0
Y,2020,1,Sunday,November,240.0,511.0,22.0,6,1013240,194544,0,50640.0
N,2020,1,Monday,November,175.0,51.0,27.0,11,1020937,195474,0,39360.0
N,2020,1,Saturday,October,150.0,58.0,25.0,13,1016626,208267,0,73980.0
Y,2020,1,Sunday,October,0.0,55.0,31.0,12,987267,201628,0,79020.0
N,2020,1,Saturday,October,160.0,51.0,36.0,5,988459,215051,0,52500.0
N,2020,1,Sunday,November,160.0,59.0,24.0,20,1063551,204220,0,48900.0
N,2020,1,Sunday,November,130.0,64.0,27.0,20,1063551,204220,0,48900.0
N,2020,1,Tuesday,November,180.0,6.0,29.0,14,1054547,210730,0,47460.0
N,2020,1,Monday,November,185.0,54.0,54.0,3,1016453,214835,0,41040.0
N,2020,1,Monday,November,160.0,57.0,52.0,5,1016545,214866,0,41100.0
Y,2020,15,Wednesday,April,0.0,0.0,0.0,0,997325,230178,0,68580.0
N,2020,1,Tuesday,November,180.0,58.0,26.0,2,997996,192811,0,65880.0
N,2020,1,Saturday,October,170.0,511.0,36.0,7,1038317,154479,0,77400.0
Y,2020,1,Monday,October,120.0,56.0,17.0,1,1006977,239055,0,4800.0
N,2020,1,Monday,August,180.0,6.0,45.0,1,1010130,250235,0,54300.0
N,2020,1,Tuesday,September,0.0,0.0,0.0,10,1008083,250356,0,65220.00000000001
N,2020,1,Saturday,October,170.0,59.0,21.0,15,1025817,269277,0,16800.0
N,2020,1,Saturday,October,190.0,52.0,19.0,15,1025817,269277,0,16800.0
N,2020,1,Saturday,October,180.0,6.0,20.0,15,1025817,269277,0,16800.0
N,2020,1,Saturday,October,160.0,58.0,22.0,15,1025817,269277,0,16800.0
N,2020,1,Saturday,October,150.0,59.0,19.0,15,1025817,269277,0,16800.0
N,2020,1,Saturday,October,160.0,51.0,18.0,15,1025817,269277,0,16800.0
N,2020,1,Saturday,October,165.0,51.0,21.0,15,1025817,269277,0,16800.0
N,2020,5,Friday,September,170.0,61.0,19.0,2,961470,165995,0,67500.0
N,2020,2,Wednesday,November,190.0,6.0,29.0,5,981660,205714,0,38580.0
Y,2020,1,Wednesday,October,260.0,59.0,31.0,4,991195,201845,0,54720.0
N,2020,1,Wednesday,October,160.0,6.0,43.0,3,989173,214577,0,46200.0
N,2020,1,Thursday,October,150.0,58.0,30.0,6,986727,212657,0,8880.0
Y,2020,1,Tuesday,October,190.0,61.0,25.0,5,994556,216984,0,31440.000000000004
Y,2020,1,Tuesday,October,155.0,51.0,22.0,5,994556,216984,0,31260.000000000004
Y,2020,1,Tuesday,October,150.0,56.0,26.0,5,994556,216984,0,31440.000000000004
Y,2020,1,Tuesday,October,165.0,58.0,21.0,5,994556,216984,0,31440.000000000004
Y,2020,1,Saturday,October,160.0,62.0,15.0,8,994382,216844,0,60420.00000000001
N,2020,1,Tuesday,November,140.0,57.0,22.0,4,1001312,231864,0,67800.0
Y,2020,0,Tuesday,October,155.0,6.0,16.0,10,1011245,235938,0,60000.00000000001
N,2020,0,Thursday,October,200.0,6.0,57.0,25,1024009,239383,0,50700.0
N,2020,0,Friday,September,150.0,57.0,50.0,8,1011207,252824,0,15600.000000000002
Y,2020,1,Thursday,October,140.0,55.0,21.0,1,1007648,250488,0,75360.0
N,2020,1,Friday,October,140.0,56.0,18.0,1,1008274,248226,0,77880.0
N,2020,1,Sunday,November,160.0,51.0,25.0,3,1014798,257184,0,67800.0
N,2020,1,Tuesday,October,225.0,59.0,0.0,10,1026482,189618,0,65100.00000000001
N,2020,2,Thursday,October,0.0,0.0,45.0,5,937159,143027,0,57300.0
N,2020,1,Thursday,October,120.0,54.0,26.0,3,1006926,235096,0,11280.0
Y,2020,1,Tuesday,November,120.0,54.0,22.0,1,1011140,240244,0,82620.0
N,2020,15,Tuesday,November,300.0,62.0,0.0,8,1009836,241562,0,82500.0
N,2020,1,Friday,October,275.0,58.0,50.0,10,1001868,183705,0,12600.0
N,2020,0,Wednesday,October,200.0,511.0,26.0,2,1004173,183540,0,0.0
Y,2020,0,Wednesday,November,160.0,59.0,48.0,5,1040135,157541,0,77340.0
N,2020,1,Saturday,October,250.0,511.0,34.0,10,999182,226972,0,68940.0
N,2020,1,Saturday,October,0.0,0.0,44.0,10,999182,226972,0,68940.0
N,2020,1,Saturday,October,0.0,57.0,66.0,10,999182,226972,0,68940.0
Y,2020,1,Wednesday,November,160.0,57.0,19.0,4,1005821,237842,0,77400.0
N,2020,0,Thursday,October,120.0,57.0,31.0,10,998164,185337,0,41760.0
N,2020,1,Sunday,November,160.0,59.0,17.0,41,1000085,192653,0,77100.0
N,2020,1,Wednesday,November,180.0,58.0,23.0,3,999591,191945,0,64020.00000000001
Y,2020,1,Tuesday,October,160.0,55.0,55.0,15,1000938,191378,0,15000.000000000002
Y,2020,1,Wednesday,November,125.0,57.0,34.0,15,1011048,193750,0,52140.0
N,2020,0,Wednesday,November,110.0,54.0,27.0,4,1031102,218593,0,37800.0
N,2020,1,Tuesday,November,220.0,61.0,39.0,10,989824,208030,0,84420.0
Y,2020,1,Tuesday,November,160.0,51.0,30.0,16,996812,223831,0,40380.0
N,2020,1,Wednesday,November,0.0,0.0,0.0,2,1014814,236809,0,73980.0
Y,2020,1,Wednesday,November,160.0,51.0,0.0,10,1012327,185441,0,77160.0
N,2020,1,Tuesday,October,150.0,58.0,22.0,3,999692,185109,0,61800.00000000001
N,2020,1,Sunday,November,145.0,55.0,20.0,20,995504,189189,0,38040.0
N,2020,1,Sunday,November,180.0,58.0,41.0,3,998034,188480,0,1800.0
Y,2020,4,Sunday,November,130.0,58.0,60.0,14,988657,208659,0,69600.0
N,2020,1,Thursday,November,160.0,59.0,42.0,5,996487,238111,0,66600.0
N,2020,15,Tuesday,November,180.0,59.0,0.0,8,1009836,241562,0,82500.0
Y,2020,2,Saturday,October,170.0,57.0,22.0,9,1004619,239951,0,69900.0
Y,2020,1,Tuesday,November,150.0,54.0,36.0,5,1020288,260856,0,3960.0000000000005
N,2020,1,Wednesday,November,180.0,62.0,25.0,2,1013525,255672,0,61200.00000000001
Y,2020,1,Thursday,November,160.0,51.0,18.0,5,989995,190027,0,74580.0
N,2020,1,Friday,November,150.0,58.0,47.0,51,996327,233164,0,180.0
Y,2020,1,Friday,October,165.0,62.0,24.0,1,1017773,245890,0,80580.0
N,2020,5,Friday,October,170.0,511.0,38.0,10,986243,195068,0,74940.0
N,2020,5,Friday,October,180.0,6.0,41.0,10,986243,195068,0,74940.0
N,2020,1,Thursday,November,170.0,55.0,43.0,3,1019192,214334,0,17400.0
Y,2020,5,Thursday,November,180.0,511.0,19.0,10,1001457,226626,0,44280.0
N,2020,5,Tuesday,October,170.0,51.0,20.0,20,1009187,238317,0,80400.0
Y,2020,1,Sunday,November,140.0,57.0,20.0,8,1007903,239873,0,60000.00000000001
N,2020,1,Thursday,November,150.0,6.0,18.0,1,1013582,172212,0,43200.0
Y,2020,1,Thursday,November,190.0,59.0,15.0,1,1013582,172212,0,43860.0
N,2020,1,Monday,September,120.0,54.0,36.0,15,997853,186149,0,49260.0
Y,2020,0,Thursday,October,180.0,61.0,17.0,5,995054,198669,0,19260.0
Y,2020,0,Thursday,October,220.0,61.0,17.0,5,995054,198669,0,19260.0
N,2020,1,Friday,November,145.0,51.0,30.0,13,1042718,198566,0,32820.0
Y,2020,0,Monday,November,200.0,6.0,54.0,10,984112,206087,0,58800.00000000001
N,2020,0,Monday,November,165.0,54.0,29.0,0,983781,209204,0,58800.00000000001
N,2020,1,Sunday,November,130.0,54.0,61.0,21,986264,210801,0,5400.0
N,2020,1,Sunday,November,140.0,56.0,48.0,21,986264,210801,0,5400.0
N,2020,1,Sunday,November,180.0,57.0,50.0,21,986264,210801,0,5400.0
N,2020,1,Sunday,November,210.0,53.0,33.0,21,986264,210801,0,5400.0
N,2020,1,Sunday,November,195.0,62.0,33.0,21,986264,210801,0,5400.0
N,2020,1,Wednesday,November,185.0,63.0,45.0,2,1025245,249532,0,69300.0
N,2020,5,Wednesday,November,0.0,0.0,0.0,5,990840,149318,0,85500.0
N,2020,5,Friday,November,165.0,51.0,18.0,5,1002194,188566,0,4560.0
N,2020,5,Friday,November,120.0,55.0,15.0,10,1004958,186806,0,5760.0
Y,2020,1,Wednesday,November,160.0,58.0,30.0,11,992253,190497,0,63540.00000000001
N,2020,1,Wednesday,November,220.0,56.0,27.0,10,1025785,209178,0,62880.00000000001
Y,2020,2,Thursday,November,155.0,57.0,0.0,30,1025419,202485,0,74400.0
N,2020,18,Friday,October,125.0,53.0,56.0,6,961654,160791,0,74700.0
N,2020,1,Saturday,October,140.0,511.0,24.0,45,985852,174269,0,6960.0
Y,2020,1,Saturday,November,180.0,51.0,17.0,1,1004599,183796,0,4200.0
Y,2020,1,Wednesday,November,160.0,58.0,20.0,5,990900,202646,0,82680.0
Y,2020,1,Sunday,November,180.0,6.0,42.0,1,1009256,174504,0,40440.0
N,2020,1,Thursday,November,150.0,51.0,15.0,7,999874,193525,0,63900.00000000001
N,2020,1,Thursday,November,100.0,5.0,14.0,7,999874,193525,0,63900.00000000001
N,2020,1,Thursday,November,0.0,0.0,0.0,7,999874,193525,0,63900.00000000001
N,2020,1,Thursday,November,0.0,0.0,15.0,7,999874,193525,0,63900.00000000001
N,2020,1,Thursday,November,0.0,0.0,15.0,7,999874,193525,0,63900.00000000001
N,2020,1,Thursday,November,0.0,0.0,0.0,7,999874,193525,0,63900.00000000001
Y,2020,2,Sunday,October,175.0,6.0,30.0,3,1019545,206649,0,81600.0
Y,2020,2,Sunday,October,175.0,6.0,30.0,3,1019545,206649,0,81600.0
Y,2020,16,Friday,November,160.0,59.0,37.0,8,1027689,202172,0,55260.0
Y,2020,1,Thursday,November,160.0,58.0,57.0,14,1000365,214208,0,6660.0
Y,2020,5,Friday,November,145.0,51.0,30.0,4,1020686,215222,0,55080.0
N,2020,1,Friday,November,160.0,51.0,22.0,1,1009727,251955,0,85500.0
N,2020,10,Friday,November,140.0,56.0,38.0,15,1015557,170379,0,74640.0
N,2020,0,Saturday,November,210.0,63.0,37.0,83,982561,177180,0,75300.0
N,2020,1,Wednesday,November,205.0,511.0,26.0,10,1036560,153411,0,72300.0
N,2020,1,Saturday,November,170.0,56.0,62.0,20,999891,243690,0,13500.0
N,2020,1,Saturday,November,170.0,57.0,44.0,20,999891,243690,0,13500.0
N,2020,0,Saturday,November,190.0,59.0,27.0,36,999905,243714,0,14520.0
N,2020,0,Saturday,November,180.0,58.0,60.0,36,999905,243714,0,14520.0
N,2020,0,Saturday,November,175.0,51.0,60.0,36,999905,243714,0,14520.0
N,2020,0,Saturday,November,150.0,55.0,70.0,36,999905,243714,0,14520.0
N,2020,0,Saturday,November,180.0,57.0,54.0,36,999905,243714,0,14520.0
N,2020,1,Saturday,November,160.0,511.0,34.0,5,1005729,237108,0,27600.0
N,2020,1,Saturday,November,120.0,58.0,26.0,10,1005729,237108,0,27600.0
N,2020,2,Saturday,November,140.0,58.0,43.0,7,1021087,236626,0,70140.0
N,2020,1,Friday,November,300.0,55.0,40.0,6,1013278,252805,0,33000.0
N,2020,1,Sunday,November,140.0,51.0,30.0,15,983694,169766,0,10800.0
N,2020,1,Friday,November,200.0,61.0,51.0,5,999987,187042,0,26100.0
Y,2020,5,Saturday,November,180.0,61.0,51.0,5,992918,226455,0,34800.0
Y,2020,1,Sunday,November,170.0,6.0,64.0,10,996373,235762,0,51180.0
Y,2020,1,Saturday,November,155.0,57.0,38.0,5,1014502,212199,0,12120.0
Y,2020,1,Sunday,October,160.0,51.0,18.0,5,999358,243713,0,68100.0
Y,2020,1,Sunday,October,170.0,51.0,17.0,5,999358,243713,0,68100.0
Y,2020,1,Sunday,October,170.0,58.0,18.0,5,999358,243713,0,68100.0
N,2020,1,Saturday,October,270.0,511.0,39.0,5,1011471,250951,0,82500.0
Y,2020,1,Sunday,November,180.0,53.0,29.0,4,998338,176352,0,68700.0
Y,2020,1,Sunday,November,180.0,6.0,49.0,5,997949,176414,0,65400.00000000001
N,2020,1,Saturday,November,250.0,59.0,38.0,10,1012675,171441,0,9720.0
N,2020,1,Wednesday,November,185.0,58.0,31.0,1,939287,169566,0,2280.0
N,2020,1,Saturday,October,0.0,0.0,0.0,10,1014489,185076,0,55200.0
N,2020,2,Sunday,November,180.0,6.0,30.0,4,1015009,178742,0,45240.0
N,2020,1,Monday,November,140.0,57.0,33.0,5,1014249,238403,0,3420.0
Y,2020,1,Wednesday,November,170.0,6.0,18.0,15,982942,169005,0,78000.0
Y,2020,1,Wednesday,November,160.0,62.0,18.0,15,982942,169005,0,76680.0
Y,2020,0,Sunday,November,170.0,58.0,23.0,27,996008,163114,0,56580.0
Y,2020,1,Saturday,November,140.0,51.0,49.0,10,1009004,186404,0,45900.0
Y,2020,1,Monday,November,150.0,0.0,25.0,15,1011033,183755,0,45480.0
N,2020,0,Sunday,November,170.0,58.0,0.0,5,1012052,181253,0,30960.000000000004
N,2020,1,Saturday,November,120.0,58.0,25.0,10,996825,188346,0,67740.0
N,2020,0,Wednesday,October,185.0,0.0,49.0,60,963883,173882,0,61800.00000000001
N,2020,1,Sunday,November,180.0,51.0,29.0,10,988826,201534,0,4920.0
N,2020,1,Sunday,November,220.0,51.0,24.0,10,988826,201534,0,4920.0
N,2020,5,Monday,November,210.0,61.0,41.0,1,985957,158586,0,57600.0
N,2020,1,Sunday,November,170.0,58.0,45.0,10,997888,193840,0,6480.0
Y,2020,1,Monday,November,165.0,56.0,28.0,5,1049724,157271,0,2880.0
Y,2020,1,Tuesday,November,170.0,58.0,28.0,2,1008098,239338,0,5340.0
Y,2020,0,Saturday,November,154.0,61.0,21.0,1,1007952,239522,0,78420.0
Y,2020,1,Friday,November,150.0,59.0,16.0,20,1021715,262322,0,78840.0
Y,2020,1,Friday,November,230.0,6.0,14.0,20,1021715,262322,0,78840.0
N,2020,2,Tuesday,November,180.0,56.0,30.0,5,1020081,255042,0,29820.000000000004
N,2020,0,Thursday,November,170.0,58.0,22.0,5,995096,160987,0,81720.0
N,2020,1,Sunday,November,150.0,6.0,25.0,3,1010296,215994,0,54000.0
N,2020,1,Sunday,November,140.0,55.0,21.0,5,1022455,213971,0,12240.0
N,2020,1,Sunday,November,145.0,55.0,21.0,5,1022455,213971,0,12240.0
N,2020,1,Tuesday,November,165.0,57.0,36.0,3,1002599,232663,0,8580.0
N,2020,2,Tuesday,November,190.0,511.0,27.0,10,1000412,230154,0,15000.000000000002
Y,2020,0,Wednesday,October,155.0,511.0,31.0,7,1002105,249501,0,36000.0
N,2020,0,Tuesday,November,190.0,56.0,0.0,10,1009418,241049,0,1740.0
N,2020,0,Tuesday,November,220.0,62.0,0.0,10,1009418,241049,0,2340.0
N,2020,0,Tuesday,November,190.0,51.0,0.0,10,1009418,241049,0,2340.0
Y,2020,1,Wednesday,November,150.0,56.0,37.0,4,1017748,240272,0,3660.0000000000005
Y,2020,1,Friday,November,130.0,58.0,15.0,20,1021715,262322,0,78840.0
N,2020,1,Thursday,November,145.0,52.0,56.0,5,1019603,245936,0,73380.0
Y,2020,0,Monday,November,270.0,511.0,39.0,7,1013843,171410,0,21720.0
N,2020,1,Tuesday,November,170.0,51.0,38.0,5,997312,204100,0,76800.0
Y,2020,2,Monday,November,170.0,511.0,28.0,15,1008570,218992,0,75900.0
Y,2020,1,Saturday,November,175.0,511.0,22.0,30,945031,166386,0,9900.0
N,2020,5,Friday,November,175.0,53.0,29.0,16,925020,132006,0,76500.0
N,2020,1,Friday,November,150.0,58.0,66.0,10,987714,214449,0,44700.0
Y,2020,2,Monday,November,180.0,59.0,35.0,10,996598,239321,0,20880.0
Y,2020,2,Monday,November,160.0,51.0,29.0,10,996598,239321,0,20880.0
Y,2020,1,Thursday,October,165.0,511.0,28.0,12,1004893,163388,0,67140.0
Y,2020,1,Saturday,November,225.0,511.0,19.0,3,1015742,185320,0,5160.0
Y,2020,1,Monday,November,125.0,51.0,19.0,1,1035948,195480,0,77700.0
Y,2020,1,Tuesday,November,0.0,56.0,18.0,4,1013797,195120,0,69420.0
N,2020,0,Wednesday,November,150.0,58.0,29.0,12,1046367,186986,0,12000.0
N,2020,2,Monday,November,160.0,57.0,31.0,10,990312,210966,0,2700.0
Y,2020,1,Tuesday,October,160.0,58.0,32.0,5,989207,222394,0,56400.0
Y,2020,5,Tuesday,November,175.0,6.0,70.0,15,989203,219715,0,17100.0
N,2020,1,Monday,November,190.0,511.0,41.0,4,997207,226564,0,82200.0
N,2020,5,Saturday,November,200.0,62.0,0.0,10,1002089,233265,0,55500.0
Y,2020,1,Saturday,November,100.0,54.0,14.0,11,1005364,235112,0,71580.0
Y,2020,1,Saturday,November,120.0,56.0,14.0,11,1005364,235112,0,71580.0
Y,2020,1,Saturday,November,180.0,511.0,21.0,3,1013494,241286,1,61560.00000000001
N,2020,1,Thursday,November,160.0,6.0,18.0,5,1006673,240066,0,68580.0
N,2020,1,Saturday,November,220.0,6.0,47.0,3,1014282,247361,0,64200.00000000001
N,2020,1,Monday,November,170.0,58.0,33.0,16,1000877,200072,0,78060.0
N,2020,5,Thursday,October,180.0,59.0,54.0,5,1035405,195223,0,42960.0
Y,2020,1,Thursday,November,180.0,62.0,56.0,5,1040039,191630,0,2820.0
Y,2020,1,Tuesday,November,110.0,56.0,18.0,4,1013797,195120,0,69420.0
N,2020,1,Wednesday,November,150.0,56.0,32.0,23,1025019,208927,0,37680.0
N,2020,2,Saturday,May,200.0,55.0,18.0,1,1000200,213983,0,6960.0
Y,2020,1,Friday,November,150.0,56.0,35.0,10,999539,239499,0,78600.0
Y,2020,1,Saturday,October,165.0,58.0,16.0,1,999358,236472,0,78000.0
Y,2020,1,Thursday,November,150.0,58.0,19.0,1,1013887,246985,0,74700.0
Y,2020,1,Friday,November,200.0,51.0,20.0,22,1016971,260920,0,15480.000000000002
N,2020,0,Wednesday,November,205.0,51.0,31.0,20,1038787,197125,0,78300.0
Y,2020,1,Wednesday,November,130.0,55.0,17.0,11,1025551,198861,0,8700.0
Y,2020,1,Tuesday,November,160.0,58.0,35.0,1,985766,216503,0,51840.0
Y,2020,1,Tuesday,November,180.0,58.0,35.0,1,985766,216503,0,51840.0
N,2020,1,Wednesday,November,170.0,56.0,37.0,3,1034030,238806,0,28920.0
N,2020,1,Thursday,November,140.0,58.0,37.0,14,985874,198152,0,38940.0
Y,2020,2,Friday,November,160.0,56.0,39.0,6,999643,228852,0,39240.0
N,2020,3,Wednesday,November,120.0,5.0,52.0,5,993702,228149,0,53340.0
N,2020,0,Tuesday,November,160.0,59.0,19.0,15,995794,236458,0,84600.0
N,2020,1,Tuesday,November,165.0,55.0,30.0,3,999066,234936,0,82020.0
N,2020,2,Saturday,November,180.0,58.0,60.0,3,1031644,248455,0,76500.0
Y,2020,1,Friday,November,150.0,58.0,16.0,20,1022508,261990,0,78900.0
N,2020,2,Monday,November,150.0,59.0,12.0,5,1011779,246746,0,60000.00000000001
N,2020,3,Monday,November,150.0,51.0,15.0,5,1011779,246746,0,60000.00000000001
Y,2020,1,Thursday,October,250.0,511.0,28.0,10,1006332,181517,0,59340.00000000001
Y,2020,1,Friday,November,180.0,62.0,23.0,2,998227,235827,0,61680.00000000001
Y,2020,1,Thursday,November,160.0,57.0,45.0,10,1001112,238628,0,66120.0
Y,2020,1,Saturday,October,140.0,59.0,16.0,10,1020590,237335,0,74280.0
Y,2020,1,Friday,November,170.0,58.0,16.0,15,1023518,262173,0,78600.0
Y,2020,1,Monday,October,170.0,51.0,39.0,7,1005250,162058,0,58980.00000000001
N,2020,1,Wednesday,November,200.0,58.0,33.0,15,995041,178540,0,84300.0
Y,2020,1,Tuesday,November,160.0,59.0,22.0,3,981998,173822,0,70620.0
Y,2020,3,Tuesday,November,190.0,57.0,18.0,7,982576,173407,0,70500.0
Y,2020,3,Tuesday,November,120.0,57.0,15.0,7,982576,173407,0,70500.0
Y,2020,1,Tuesday,November,125.0,56.0,20.0,2,981825,174237,0,70200.0
N,2020,1,Thursday,November,250.0,6.0,64.0,5,1041627,198275,0,76800.0
N,2020,1,Thursday,November,110.0,53.0,14.0,5,1018247,187048,0,9960.0
Y,2020,0,Friday,November,150.0,61.0,25.0,12,1000851,187875,0,43560.0
Y,2020,1,Thursday,November,160.0,51.0,38.0,11,1010424,198634,0,55020.0
N,2020,1,Wednesday,November,350.0,61.0,21.0,5,937563,164574,0,42600.0
Y,2020,1,Friday,November,200.0,511.0,24.0,10,986523,208334,0,41280.0
N,2020,1,Thursday,November,170.0,58.0,25.0,3,1007480,243461,0,70200.0
N,2020,1,Thursday,November,190.0,62.0,0.0,3,1007480,243461,0,69600.0
N,2020,1,Thursday,November,200.0,511.0,31.0,2,1006773,170446,0,41760.0
N,2020,1,Thursday,November,120.0,51.0,19.0,10,1003285,174655,0,46800.0
N,2020,0,Friday,November,120.0,54.0,26.0,3,1009752,190911,0,1860.0000000000002
N,2020,0,Tuesday,November,125.0,53.0,24.0,6,1009312,189814,0,85020.0
N,2020,0,Tuesday,November,150.0,53.0,25.0,6,1009312,189814,0,85020.0
N,2020,1,Thursday,November,190.0,6.0,24.0,8,1043336,156059,0,64920.00000000001
N,2020,1,Thursday,November,0.0,0.0,0.0,5,1054081,162033,0,81300.0
Y,2020,1,Friday,November,140.0,58.0,22.0,6,1028181,194746,0,37500.0
Y,2020,1,Thursday,November,120.0,52.0,52.0,10,1013763,195874,0,71580.0
Y,2020,1,Thursday,November,280.0,59.0,39.0,3,1019841,199173,0,82380.0
Y,2020,1,Thursday,November,240.0,65.0,24.0,2,1055623,182588,0,39720.0
Y,2020,2,Friday,November,160.0,58.0,25.0,17,1047232,218822,0,36360.0
N,2020,1,Thursday,November,170.0,55.0,17.0,5,1020279,212467,0,1320.0
N,2020,1,Thursday,November,180.0,56.0,19.0,5,1020279,212467,0,1320.0
Y,2020,1,Thursday,November,120.0,55.0,16.0,5,990485,201456,0,71760.0
N,2020,1,Tuesday,November,175.0,51.0,0.0,6,995692,221523,0,63180.00000000001
Y,2020,2,Tuesday,November,160.0,59.0,62.0,11,1002432,231802,0,9960.0
N,2020,1,Saturday,November,230.0,511.0,36.0,5,1018238,240313,0,81000.0
N,2020,2,Saturday,November,190.0,51.0,33.0,11,995843,174457,0,6540.0
N,2020,1,Friday,November,160.0,6.0,40.0,2,989611,187829,0,67620.0
Y,2020,6,Wednesday,November,200.0,58.0,39.0,22,996080,200997,0,3960.0000000000005
Y,2020,3,Friday,November,125.0,55.0,28.0,10,1000877,216572,0,81900.0
N,2020,3,Wednesday,November,170.0,6.0,34.0,15,1005317,171034,0,42600.0
N,2020,1,Monday,November,160.0,59.0,21.0,10,993305,219611,0,50400.0
Y,2020,1,Tuesday,November,190.0,6.0,37.0,10,991979,218177,0,56400.0
N,2020,1,Thursday,November,210.0,61.0,18.0,10,998903,225003,0,47760.0
N,2020,0,Wednesday,November,175.0,57.0,0.0,12,1014243,239393,0,62160.00000000001
N,2020,0,Wednesday,November,215.0,6.0,0.0,12,1014243,239393,0,62160.00000000001
Y,2020,2,Saturday,November,150.0,58.0,18.0,1,1009918,180325,0,80760.0
Y,2020,10,Thursday,November,175.0,51.0,51.0,8,1025806,202974,0,57900.0
N,2020,2,Saturday,November,240.0,6.0,33.0,10,1005067,253188,0,74220.0
N,2020,1,Tuesday,November,160.0,55.0,18.0,10,981620,174074,0,72000.0
N,2020,1,Tuesday,November,150.0,53.0,18.0,10,981620,174074,0,72000.0
N,2020,0,Tuesday,November,150.0,6.0,38.0,7,999142,231913,0,50820.0
N,2020,2,Saturday,November,170.0,57.0,26.0,2,995986,231194,0,47220.0
Y,2020,1,Sunday,November,190.0,62.0,23.0,13,997876,231713,0,1380.0
Y,2020,0,Tuesday,November,150.0,55.0,25.0,2,1001204,244477,0,4740.0
N,2020,0,Tuesday,November,0.0,0.0,0.0,2,1001204,244477,0,4740.0
N,2020,0,Tuesday,November,0.0,0.0,0.0,2,1001204,244477,0,4740.0
N,2020,0,Tuesday,November,0.0,0.0,0.0,2,1001204,244477,0,4740.0
N,2020,0,Tuesday,November,0.0,0.0,0.0,2,1001204,244477,0,4740.0
N,2020,0,Tuesday,November,0.0,0.0,0.0,2,1001204,244477,0,4740.0
N,2020,0,Saturday,November,240.0,62.0,17.0,2,1020456,242606,0,6240.0
N,2020,0,Sunday,November,140.0,56.0,28.0,2,1018599,242187,0,21300.0
N,2020,1,Thursday,November,160.0,51.0,22.0,2,1005730,243685,0,79980.0
N,2020,1,Thursday,November,140.0,55.0,22.0,2,1005730,243685,0,79980.0
Y,2020,1,Friday,January,170.0,61.0,36.0,50,997113,230327,0,33180.0
N,2020,1,Thursday,November,185.0,59.0,36.0,10,998300,230370,0,76500.0
N,2020,0,Sunday,November,180.0,59.0,50.0,6,1044355,190734,0,47460.0
Y,2020,2,Thursday,November,180.0,51.0,42.0,15,1042221,191652,0,51600.0
N,2020,0,Sunday,November,150.0,5.0,60.0,6,1044355,190734,0,47460.0
N,2020,1,Thursday,November,150.0,6.0,19.0,11,1020880,238326,0,61380.00000000001
N,2020,1,Thursday,November,150.0,51.0,22.0,11,1020880,238326,0,61380.00000000001
Y,2020,3,Sunday,November,180.0,63.0,47.0,1,1028559,254514,0,0.0
Y,2020,1,Saturday,November,160.0,59.0,36.0,8,1028885,180930,0,80520.0
