YEAR,MONTH,DAY,STOP_WAS_INITIATED,ISSUING_OFFICER_RANK,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,OFFICER_IN_UNIFORM_FLAG,FRISKED_FLAG,SEARCHED_FLAG,WEAPON_FOUND_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_BORO_NAME,SECONDS
2020,January,Sunday,Based on Radio Run,POM,1,ROBBERY,8,Y,N,N,N,Y,N,N,24.0,MALE,WHITE HISPANIC,55.0,150.0,THN,BRO,BLK,1021542,213647,11368,QUEENS,10920.0
2020,January,Sunday,Based on Radio Run,POM,1,ROBBERY,8,Y,N,N,N,Y,N,N,20.0,MALE,WHITE HISPANIC,57.0,165.0,THN,BRO,BLK,1021542,213647,11368,QUEENS,10920.0
2020,January,Sunday,Based on Radio Run,POM,1,ROBBERY,7,Y,N,N,N,Y,N,N,26.0,MALE,WHITE HISPANIC,58.0,180.0,MED,BRO,BLK,1021542,213647,11368,QUEENS,10920.0
2020,January,Sunday,Based on Radio Run,POM,1,ROBBERY,8,Y,N,N,N,Y,N,N,32.0,MALE,WHITE HISPANIC,57.0,150.0,THN,BRO,BLK,1021542,213647,11368,QUEENS,10920.0
2020,January,Sunday,Based on Radio Run,POM,1,ROBBERY,7,Y,N,N,N,Y,N,N,17.0,MALE,WHITE HISPANIC,58.0,175.0,THN,BRO,BLK,1021542,213647,11368,QUEENS,10920.0
2020,January,Thursday,Based on Radio Run,POM,48,ROBBERY,20,Y,Y,N,N,N,Y,N,24.0,MALE,BLACK,55.0,150.0,THN,BRO,BLK,985393,208400,10011,MANHATTAN,56280.0
2020,January,Sunday,Based on Self Initiated,POM,1,Other,5,Y,Y,N,Y,Y,N,N,33.0,FEMALE,BLACK,58.0,255.0,Other,BRO,BLK,1010080,258236,10463,BRONX,28800.0
2020,January,Saturday,Based on Radio Run,POM,1,ASSAULT,16,Y,Y,N,Y,N,Y,N,31.0,MALE,WHITE HISPANIC,61.0,170.0,MED,BRO,Other,1014555,256439,10468,BRONX,31620.000000000004
2020,January,Sunday,Based on C/W on Scene,POM,2,ASSAULT,1,Y,N,N,Y,N,N,N,0.0,MALE,BLACK,61.0,210.0,MED,BRO,BLK,985629,147694,11224,BROOKLYN,53400.0
2020,January,Thursday,Based on Radio Run,POM,0,Other,5,Y,N,N,Y,Y,N,N,37.0,MALE,BLACK,57.0,180.0,Other,BRO,BLK,991539,192482,11205,BROOKLYN,63480.00000000001
2020,January,Thursday,Based on Radio Run,POM,0,Other,5,Y,N,N,Y,Y,N,N,26.0,MALE,BLACK,63.0,290.0,Other,BRO,BLK,991539,192482,11205,BROOKLYN,63480.00000000001
2020,January,Sunday,Based on Radio Run,POM,1,ASSAULT,9,Y,Y,N,Y,N,Y,N,31.0,MALE,BLACK,61.0,200.0,Other,BRO,BLK,1047206,218088,11361,QUEENS,4260.0
2020,January,Sunday,Based on Radio Run,POM,2,ROBBERY,5,Y,N,N,N,N,N,N,24.0,MALE,WHITE HISPANIC,59.0,155.0,THN,BRO,BLK,987744,200974,10002,MANHATTAN,48120.0
2020,January,Sunday,Based on Radio Run,POM,1926,LARCENY,15,Y,N,N,Y,N,N,N,30.0,MALE,WHITE HISPANIC,55.0,155.0,MED,Other,BLK,996586,223425,10028,MANHATTAN,70020.0
2020,January,Sunday,Based on Radio Run,POM,1,LARCENY,4,Y,Y,N,Y,Y,N,N,34.0,MALE,WHITE,55.0,150.0,MED,BRO,Other,1036790,205267,(null),QUEENS,70920.0
2020,January,Wednesday,Based on Self Initiated,POM,0,Other,18,Y,N,N,Y,Y,Y,Y,21.0,MALE,BLACK,57.0,160.0,THN,BRO,BLK,994923,223539,10000,MANHATTAN,79980.0
2020,January,Monday,Based on Radio Run,POM,1,BURGLARY,13,Y,N,N,Y,N,N,N,27.0,MALE,WHITE,511.0,170.0,THN,BRO,BLK,986183,192239,11201,BROOKLYN,12540.0
2020,January,Saturday,Based on Radio Run,POM,1,Other,14,Y,Y,N,Y,Y,Y,N,16.0,MALE,WHITE HISPANIC,6.0,175.0,MED,BRO,BLK,993702,191516,11205,BROOKLYN,8100.000000000001
2020,January,Saturday,Based on Radio Run,POM,0,Other,20,Y,Y,N,Y,Y,Y,N,18.0,MALE,BLACK,54.0,120.0,THN,BRO,BLK,993646,190860,11205,BROOKLYN,7620.000000000001
2020,January,Sunday,Based on Radio Run,POM,0,ROBBERY,10,Y,N,N,Y,Y,N,N,14.0,MALE,BLACK HISPANIC,55.0,130.0,THN,BRO,BLK,988368,222943,10023,MANHATTAN,59700.00000000001
2020,January,Thursday,Based on Self Initiated,POM,5,Other,5,Y,N,Y,Y,N,Y,N,22.0,MALE,BLACK,51.0,165.0,MED,BRO,BLK,1007687,246038,10452,BRONX,79680.0
2020,January,Friday,Based on Radio Run,POM,1,ASSAULT,10,Y,N,N,Y,N,N,N,60.0,MALE,BLACK HISPANIC,0.0,150.0,Other,Other,Other,996479,194259,11206,BROOKLYN,49920.0
2020,January,Monday,Based on C/W on Scene,POM,1,LARCENY,5,Y,N,N,Y,Y,N,N,23.0,MALE,WHITE HISPANIC,58.0,150.0,MED,BRO,BLK,1040339,195947,11432,QUEENS,36720.0
2020,January,Sunday,Based on Radio Run,POF,1,ASSAULT,12,Y,Y,N,Y,N,N,N,21.0,FEMALE,BLACK,55.0,130.0,THN,BRO,BLK,1011665,206677,11378,QUEENS,52560.0
2020,January,Wednesday,Based on C/W on Scene,POM,3,ROBBERY,2,Y,N,N,Y,N,N,N,18.0,MALE,BLACK,62.0,245.0,Other,BRO,BLK,999186,227096,10029,MANHATTAN,71040.0
2020,January,Saturday,Based on Self Initiated,POM,1,Other,3,Y,N,N,N,Y,Y,Y,16.0,MALE,BLACK,56.0,120.0,THN,BLK,BLK,1009233,237672,10455,BRONX,41040.0
2020,January,Monday,Based on Radio Run,POM,3,Other,45,Y,N,N,Y,Y,Y,N,20.0,MALE,BLACK,511.0,180.0,MED,BLK,BLK,1009822,253638,10468,BRONX,29220.000000000004
2020,January,Sunday,Based on Radio Run,POM,1,Other,5,Y,N,N,Y,Y,Y,N,18.0,MALE,BLACK HISPANIC,57.0,140.0,THN,BRO,BLK,994060,150995,11235,BROOKLYN,33600.0
2020,January,Sunday,Based on Radio Run,POM,1,Other,5,Y,N,N,Y,Y,Y,N,25.0,MALE,BLACK HISPANIC,51.0,200.0,MED,BRO,BLK,994060,150995,11235,BROOKLYN,33600.0
2020,January,Friday,Based on Radio Run,POM,1,Other,1,Y,N,N,Y,Y,N,N,52.0,MALE,BLACK,58.0,180.0,MED,Other,BLK,1015758,180429,11207,BROOKLYN,81000.0
2020,January,Friday,Based on Radio Run,POM,1,BURGLARY,20,Y,N,N,Y,N,N,N,24.0,MALE,WHITE HISPANIC,6.0,205.0,Other,BRO,BLK,1007969,197280,11385,QUEENS,51600.0
2020,January,Friday,Based on Radio Run,POM,1,BURGLARY,20,Y,N,N,Y,N,N,N,14.0,MALE,WHITE HISPANIC,57.0,130.0,THN,BRO,BLK,1007969,197280,11385,QUEENS,51600.0
2020,January,Saturday,Based on Radio Run,POF,1,ASSAULT,5,Y,N,N,Y,N,N,N,20.0,MALE,BLACK,62.0,190.0,THN,BRO,BLK,1011467,251843,10453,BRONX,66000.0
2020,January,Monday,Based on Radio Run,Other,2,ROBBERY,15,Y,Y,N,N,N,Y,N,25.0,FEMALE,BLACK,57.0,135.0,THN,BRO,BLK,987003,164086,11204,BROOKLYN,79500.0
2020,January,Monday,Based on Radio Run,POM,1,ROBBERY,5,Y,N,N,Y,N,N,N,19.0,MALE,BLACK,62.0,140.0,THN,BRO,BLK,1005419,167381,11234,BROOKLYN,45600.0
2020,January,Sunday,Based on Radio Run,POF,1,BURGLARY,5,Y,N,N,Y,Y,N,N,0.0,MALE,BLACK,58.0,200.0,MED,BRO,BLK,1001585,179598,11203,BROOKLYN,29760.000000000004
2020,January,Wednesday,Based on Self Initiated,POM,1,Other,1,Y,N,N,Y,Y,N,N,30.0,MALE,BLACK,58.0,160.0,MED,BRO,BLK,1010150,181934,11212,BROOKLYN,6600.0
2020,January,Wednesday,Based on Radio Run,POM,0,ASSAULT,10,Y,N,N,Y,N,N,N,27.0,FEMALE,BLACK,51.0,150.0,MED,BRO,BLK,1015537,186340,11207,BROOKLYN,8160.000000000001
2020,January,Tuesday,Based on Radio Run,POF,1,Other,121,Y,N,N,Y,Y,N,N,35.0,MALE,BLACK HISPANIC,511.0,200.0,MED,BRO,BLK,991283,203083,10009,MANHATTAN,43920.0
2020,January,Tuesday,Based on Radio Run,POM,2,Other,10,Y,N,N,Y,N,N,N,27.0,MALE,WHITE HISPANIC,58.0,180.0,MED,Other,BLK,1003620,251150,10040,MANHATTAN,46200.0
2020,January,Monday,Based on Radio Run,POM,1,ROBBERY,10,Y,Y,N,Y,Y,Y,N,20.0,MALE,BLACK,6.0,190.0,MED,BRO,BLK,1022478,243674,10462,BRONX,79620.0
2020,January,Saturday,Based on Self Initiated,POM,1,Other,1,Y,N,N,Y,Y,N,N,15.0,MALE,BLACK,56.0,150.0,THN,BRO,BLK,1015948,247629,10460,BRONX,72960.0
2020,January,Monday,Based on Radio Run,POF,10,Other,10,Y,N,N,Y,N,N,N,14.0,FEMALE,BLACK,55.0,163.0,MED,BLK,BLK,993157,151004,11224,BROOKLYN,51600.0
2020,January,Monday,Based on Radio Run,POF,10,Other,10,Y,N,N,Y,N,N,N,15.0,FEMALE,BLACK,55.0,180.0,Other,BRO,BLK,993157,151004,11224,BROOKLYN,53100.0
2020,January,Saturday,Based on Radio Run,POM,0,ASSAULT,15,Y,N,N,Y,Y,N,N,17.0,MALE,WHITE HISPANIC,55.0,190.0,Other,BRO,BLK,1019312,187443,11208,BROOKLYN,70680.0
2020,January,Saturday,Based on Self Initiated,POM,1,Other,15,Y,N,N,Y,Y,Y,N,17.0,MALE,WHITE HISPANIC,0.0,9.0,MED,BRO,Other,1019312,187443,11208,BROOKLYN,70200.0
2020,January,Monday,Based on Radio Run,POM,1,Other,15,Y,N,N,Y,Y,Y,N,29.0,MALE,BLACK,56.0,180.0,MED,BRO,BLK,997936,183468,11216,BROOKLYN,37080.0
2020,January,Wednesday,Based on Radio Run,POM,0,ROBBERY,20,Y,N,N,Y,N,N,N,24.0,MALE,BLACK,6.0,170.0,THN,BLK,BLK,999801,193031,11206,BROOKLYN,81360.0
2020,January,Monday,Based on Self Initiated,POM,0,Other,4,Y,N,N,Y,N,N,N,22.0,MALE,BLACK,0.0,2.0,THN,Other,BLK,1000965,192831,11206,BROOKLYN,67200.0
2020,January,Saturday,Based on Radio Run,POM,1,ROBBERY,4,Y,Y,N,Y,N,Y,N,22.0,MALE,WHITE HISPANIC,58.0,225.0,Other,BRO,BLK,1032239,196852,11415,QUEENS,67440.0
2020,January,Sunday,Based on Radio Run,POM,1,Other,15,Y,N,N,N,N,N,N,20.0,MALE,BLACK HISPANIC,58.0,150.0,THN,BRO,BLK,1041390,223051,11357,QUEENS,56640.0
2020,January,Sunday,Based on Radio Run,POM,15,Other,15,Y,N,N,N,N,N,N,21.0,MALE,WHITE HISPANIC,59.0,150.0,THN,BRO,BLK,1041390,223051,11357,QUEENS,56640.0
2020,January,Sunday,Based on Radio Run,POM,1,Other,10,Y,Y,N,N,Y,Y,N,15.0,MALE,WHITE HISPANIC,57.0,150.0,THN,BRO,Other,1041390,223051,11357,QUEENS,56640.0
2020,January,Thursday,Based on Radio Run,POF,2,Other,10,Y,Y,N,Y,N,N,N,17.0,FEMALE,BLACK,55.0,130.0,THN,BRO,BLK,1000864,229503,10029,MANHATTAN,75840.0
2020,January,Thursday,Based on Radio Run,POF,2,Other,10,Y,Y,N,Y,N,N,N,17.0,FEMALE,BLACK,56.0,140.0,THN,BRO,Other,1000864,229503,10029,MANHATTAN,75840.0
2020,January,Thursday,Based on Radio Run,POF,2,Other,10,Y,Y,N,Y,N,N,N,19.0,FEMALE,WHITE HISPANIC,55.0,120.0,THN,BRO,BLK,1000864,229503,10029,MANHATTAN,75840.0
2020,January,Tuesday,Based on C/W on Scene,POF,1,Other,31,Y,Y,N,Y,Y,N,N,31.0,MALE,WHITE,511.0,150.0,THN,BRO,BLK,990844,228781,10025,MANHATTAN,68220.0
2020,January,Monday,Based on Radio Run,POM,1,ROBBERY,5,Y,N,N,Y,N,N,N,58.0,MALE,BLACK,57.0,146.0,THN,BRO,BLK,997741,239807,10031,MANHATTAN,11100.0
2020,January,Wednesday,Based on Radio Run,POM,3,Other,6,Y,N,N,N,Y,N,N,24.0,MALE,BLACK,58.0,160.0,THN,BRO,BLK,998580,235650,10027,MANHATTAN,76320.0
2020,January,Tuesday,Based on C/W on Scene,POM,1,Other,11,Y,N,N,Y,Y,N,N,0.0,MALE,BLACK,0.0,0.0,THN,BRO,BLK,1000604,233858,10027,MANHATTAN,240.00000000000003
2020,January,Tuesday,Based on Radio Run,POM,2,Other,20,Y,Y,N,Y,N,N,N,41.0,MALE,WHITE HISPANIC,58.0,180.0,MED,BRO,BLK,1007783,232525,10454,BRONX,18660.0
2020,January,Thursday,Based on C/W on Scene,POM,1,ROBBERY,8,Y,N,N,N,Y,N,N,33.0,MALE,BLACK,54.0,130.0,THN,BRO,BLK,1026884,261298,10466,BRONX,4080.0000000000005
2020,January,Tuesday,Based on Self Initiated,POM,1,Other,2,Y,Y,N,N,Y,Y,Y,16.0,MALE,BLACK,58.0,160.0,THN,BRO,BLK,1002827,171480,11203,BROOKLYN,58620.00000000001
2020,January,Sunday,Based on Radio Run,POM,1,Other,25,Y,N,N,Y,Y,N,N,21.0,MALE,BLACK,511.0,150.0,THN,BLK,BLK,999157,193168,11206,BROOKLYN,73200.0
2020,January,Monday,Based on Radio Run,POM,0,LARCENY,20,Y,Y,N,Y,Y,Y,N,35.0,MALE,Other,51.0,180.0,MED,BRO,BLK,998774,224984,10128,MANHATTAN,32700.000000000004
2020,January,Thursday,Based on Self Initiated,POM,2,Other,1,Y,N,N,N,Y,N,N,18.0,MALE,BLACK,511.0,140.0,THN,BRO,BLK,1002381,230885,10035,MANHATTAN,62220.00000000001
2020,January,Thursday,Based on Self Initiated,POM,2,Other,1,Y,N,N,N,Y,N,N,21.0,MALE,BLACK HISPANIC,54.0,140.0,THN,BRO,BLK,1003153,230466,10035,MANHATTAN,62220.00000000001
2020,January,Thursday,Based on Radio Run,POM,1,LARCENY,14,Y,Y,N,Y,N,Y,Y,57.0,MALE,WHITE,6.0,130.0,THN,Other,Other,1002455,250128,10033,MANHATTAN,55260.0
2020,January,Saturday,Based on Self Initiated,POM,1,Other,10,Y,N,Y,Y,Y,Y,Y,35.0,MALE,WHITE HISPANIC,55.0,150.0,THN,BRO,BLK,1010356,250885,10453,BRONX,56100.0
2020,January,Saturday,Based on Self Initiated,POM,10,BURGLARY,4,Y,Y,N,N,Y,N,N,44.0,MALE,BLACK HISPANIC,52.0,120.0,THN,BRO,Other,989382,209178,10016,MANHATTAN,37800.0
2020,January,Tuesday,Based on Radio Run,POM,5,Other,20,Y,N,N,Y,N,N,N,19.0,MALE,BLACK,51.0,140.0,THN,BRO,BLK,1000841,239991,10039,MANHATTAN,43920.0
2020,January,Wednesday,Based on Self Initiated,POM,1,Other,2,Y,Y,N,Y,Y,Y,Y,30.0,MALE,BLACK,62.0,185.0,MED,BRO,BLK,1012929,241418,10459,BRONX,7200.0
2020,January,Monday,Based on Radio Run,POM,1,Other,5,Y,N,N,N,Y,Y,Y,40.0,MALE,WHITE HISPANIC,58.0,160.0,THN,BRO,BLK,1010196,241562,10456,BRONX,63300.00000000001
2020,January,Tuesday,Based on Radio Run,POM,1,LARCENY,12,Y,Y,N,Y,N,Y,N,26.0,MALE,WHITE,58.0,170.0,THN,BRO,BLK,990921,149183,(null),BROOKLYN,44640.0
2020,January,Friday,Based on Radio Run,Other,2,ROBBERY,5,Y,N,N,Y,N,N,N,16.0,MALE,WHITE,511.0,165.0,MED,BRO,Other,1017910,199143,11379,QUEENS,53160.0
2020,January,Friday,Based on Radio Run,Other,2,ROBBERY,5,Y,N,N,Y,N,N,N,15.0,Other,WHITE,58.0,145.0,THN,BRO,Other,1017910,199143,11379,QUEENS,53160.0
2020,January,Wednesday,Based on Radio Run,POM,1,ROBBERY,10,Y,N,N,Y,N,N,N,22.0,MALE,BLACK,511.0,250.0,Other,BRO,BLK,1059109,198196,11429,QUEENS,38880.0
2020,January,Tuesday,Based on Self Initiated,POM,1,Other,5,Y,Y,N,Y,N,Y,N,70.0,MALE,WHITE HISPANIC,55.0,260.0,MED,BRO,Other,1001757,241676,10039,MANHATTAN,68400.0
2020,January,Wednesday,Based on Radio Run,POF,1,Other,9,Y,N,N,Y,Y,N,N,30.0,FEMALE,WHITE HISPANIC,55.0,150.0,MED,BRO,BLK,1010956,251480,10453,BRONX,69900.0
2020,January,Wednesday,Based on Radio Run,POM,1,Other,9,Y,N,N,Y,Y,Y,N,30.0,MALE,WHITE HISPANIC,58.0,190.0,MED,BRO,BLK,1010956,251480,10453,BRONX,69900.0
2020,January,Wednesday,Based on Radio Run,POM,1,Other,9,Y,N,N,Y,Y,Y,N,30.0,MALE,WHITE HISPANIC,58.0,190.0,MED,BRO,BLK,1010956,251480,10453,BRONX,69900.0
2020,January,Saturday,Based on Radio Run,Other,1,ROBBERY,3,Y,N,N,N,N,N,N,16.0,MALE,BLACK,56.0,150.0,THN,BRO,BLK,1009015,172256,11236,BROOKLYN,76620.0
2020,January,Tuesday,Based on C/W on Scene,Other,1,Other,5,Y,N,N,N,N,N,N,26.0,MALE,WHITE HISPANIC,61.0,155.0,MED,BRO,Other,1046340,197704,11423,QUEENS,59580.00000000001
2020,January,Tuesday,Based on C/W on Scene,Other,1,Other,5,Y,N,N,N,N,N,N,25.0,MALE,WHITE HISPANIC,58.0,130.0,MED,BRO,Other,1046340,197704,11423,QUEENS,59580.00000000001
2020,January,Tuesday,Based on Radio Run,POM,5,ROBBERY,1,Y,N,N,N,N,N,N,28.0,MALE,BLACK HISPANIC,6.0,180.0,MED,BRO,BLK,1007341,215448,11103,QUEENS,80700.0
2020,January,Wednesday,Based on Radio Run,POM,1,ROBBERY,4,Y,N,N,N,N,N,N,19.0,MALE,WHITE,6.0,160.0,THN,BRO,Other,938426,137546,10312,STATEN ISL & Other,48000.0
2020,January,Thursday,Based on Radio Run,POM,2,LARCENY,10,Y,N,N,Y,Y,N,N,0.0,MALE,BLACK,59.0,210.0,MED,BRO,Other,989426,199570,10002,MANHATTAN,20100.0
2020,January,Tuesday,Based on C/W on Scene,POM,0,LARCENY,14,Y,N,N,Y,N,N,N,0.0,MALE,BLACK,0.0,0.0,Other,Other,Other,991972,217921,10065,MANHATTAN,65940.0
2020,January,Tuesday,Based on C/W on Scene,POM,0,LARCENY,14,Y,N,N,Y,N,N,N,0.0,MALE,Other,0.0,0.0,Other,Other,Other,991972,217921,10065,MANHATTAN,65940.0
2020,January,Thursday,Based on Radio Run,POF,1,Other,2,Y,N,N,Y,Y,Y,N,0.0,MALE,BLACK,0.0,0.0,THN,BRO,Other,1002029,232057,10035,MANHATTAN,84600.0
2020,January,Friday,Based on C/W on Scene,POM,1,Other,2,Y,N,N,N,N,Y,N,23.0,MALE,Other,5.0,160.0,Other,Other,Other,1013977,254492,10458,BRONX,61200.00000000001
2020,January,Wednesday,Based on Self Initiated,POM,1,ASSAULT,5,Y,N,N,Y,N,N,N,25.0,MALE,BLACK,56.0,150.0,MED,BRO,Other,1007017,178671,11212,BROOKLYN,2820.0
2020,January,Tuesday,Based on Radio Run,POM,0,Other,18,Y,Y,N,Y,N,N,N,28.0,FEMALE,WHITE,52.0,130.0,THN,BRO,Other,984337,202403,10012,MANHATTAN,58740.00000000001
2020,January,Tuesday,Based on Radio Run,POM,0,ROBBERY,18,Y,Y,N,Y,N,N,N,28.0,MALE,WHITE,58.0,180.0,MED,BLK,Other,984337,202403,10012,MANHATTAN,58740.00000000001
2020,January,Tuesday,Based on C/W on Scene,POM,0,LARCENY,24,Y,N,N,Y,N,N,N,14.0,MALE,BLACK HISPANIC,0.0,0.0,THN,Other,BLK,991972,217921,10065,MANHATTAN,65340.00000000001
2020,January,Tuesday,Based on C/W on Scene,POM,0,LARCENY,14,Y,N,N,Y,N,N,N,0.0,Other,Other,0.0,0.0,Other,Other,Other,991972,217921,10065,MANHATTAN,65940.0
2020,January,Thursday,Based on Radio Run,POM,1,Other,2,Y,N,N,Y,Y,Y,N,18.0,MALE,BLACK,51.0,150.0,THN,BLK,BLK,1001591,232724,10035,MANHATTAN,0.0
2020,January,Wednesday,Based on Radio Run,Other,1,Other,4,Y,N,N,Y,Y,N,N,32.0,MALE,BLACK,51.0,185.0,MED,BRO,BLK,998723,241497,10031,MANHATTAN,14160.0
2020,January,Wednesday,Based on Self Initiated,POM,1,Other,1,Y,Y,N,N,Y,Y,Y,18.0,MALE,BLACK,53.0,220.0,Other,BRO,Other,1006920,241129,10456,BRONX,81360.0
2020,January,Thursday,Based on C/W on Scene,POM,1,Other,4,Y,Y,N,Y,N,Y,N,33.0,MALE,BLACK,6.0,190.0,THN,BRO,Other,1007836,178613,11212,BROOKLYN,34680.0
2020,January,Tuesday,Based on Radio Run,Other,1,Other,5,Y,Y,N,Y,Y,Y,Y,33.0,MALE,BLACK,6.0,200.0,MED,BRO,Other,1038115,192802,11435,QUEENS,25380.0
2020,January,Sunday,Based on Radio Run,POM,1,ROBBERY,2,Y,N,Y,N,Y,Y,N,20.0,MALE,WHITE HISPANIC,6.0,190.0,THN,BRO,BLK,1028669,183790,11417,QUEENS,3060.0
2020,January,Wednesday,Based on C/W on Scene,POM,1,Other,17,Y,N,N,N,Y,Y,N,22.0,MALE,BLACK,57.0,160.0,THN,BRO,BLK,1048478,187625,11434,QUEENS,5400.0
2020,January,Wednesday,Based on Radio Run,POM,1,Other,2,Y,N,N,Y,Y,Y,N,40.0,MALE,BLACK,62.0,175.0,THN,BRO,Other,1006235,215073,(null),QUEENS,59100.00000000001
2020,January,Saturday,Based on Radio Run,POM,1,LARCENY,5,Y,Y,N,N,N,Y,N,42.0,MALE,BLACK,51.0,160.0,THN,BRO,Other,962748,174173,(null),STATEN ISL & Other,75300.0
2020,January,Tuesday,Based on Radio Run,POM,15,LARCENY,5,Y,Y,N,N,N,Y,N,16.0,MALE,BLACK,511.0,150.0,THN,BRO,BLK,988084,214323,10036,MANHATTAN,78600.0
2020,January,Tuesday,Based on Radio Run,POM,15,LARCENY,5,Y,Y,N,N,N,Y,Y,16.0,MALE,ASIAN/PAC.ISL,56.0,150.0,THN,BRO,BLK,988084,214323,10036,MANHATTAN,78600.0
2020,January,Tuesday,Based on Radio Run,POM,15,LARCENY,5,Y,Y,N,N,N,Y,N,22.0,MALE,BLACK HISPANIC,58.0,135.0,THN,BRO,BLK,988084,214323,10036,MANHATTAN,78600.0
2020,January,Thursday,Based on Self Initiated,POM,0,ROBBERY,30,Y,Y,N,N,N,Y,N,20.0,MALE,WHITE HISPANIC,59.0,140.0,THN,BRO,BLK,1007591,247724,10452,BRONX,52980.0
2020,January,Thursday,Based on Self Initiated,POM,2,Other,45,Y,N,N,Y,Y,N,N,28.0,MALE,BLACK,51.0,140.0,THN,BRO,BLK,1010664,258616,10463,BRONX,63600.00000000001
2020,January,Thursday,Based on Self Initiated,POM,2,Other,45,Y,N,N,Y,Y,N,N,17.0,MALE,BLACK,61.0,130.0,THN,BRO,BLK,1010664,258616,10463,BRONX,63600.00000000001
2020,January,Thursday,Based on Radio Run,POM,1,ROBBERY,27,Y,Y,N,Y,Y,Y,Y,34.0,MALE,BLACK,51.0,180.0,THN,BRO,Other,1016845,182111,11208,BROOKLYN,10200.0
2020,January,Wednesday,Based on Radio Run,POM,1,Other,1,Y,N,N,Y,N,N,N,39.0,MALE,WHITE HISPANIC,57.0,125.0,THN,BRO,BLK,997466,192219,11205,BROOKLYN,69600.0
2020,January,Thursday,Based on Radio Run,POM,1,ROBBERY,15,Y,N,N,Y,Y,N,N,19.0,MALE,WHITE HISPANIC,6.0,230.0,Other,BRO,BLK,1038000,196438,11432,QUEENS,60900.00000000001
2020,January,Thursday,Based on Radio Run,POM,1,ROBBERY,15,Y,N,N,Y,Y,N,N,18.0,MALE,BLACK,59.0,150.0,THN,BLK,BLK,1038000,196438,11432,QUEENS,60900.00000000001
2020,January,Tuesday,Based on C/W on Scene,POM,1,BURGLARY,45,Y,N,N,Y,N,N,N,37.0,MALE,BLACK,6.0,180.0,THN,BRO,BLK,1036564,186167,11420,QUEENS,14640.000000000002
2020,January,Tuesday,Based on C/W on Scene,POM,1,BURGLARY,45,Y,N,N,Y,N,N,N,31.0,MALE,BLACK,6.0,190.0,MED,BRO,BLK,1036564,186167,11420,QUEENS,14640.000000000002
2020,January,Tuesday,Based on Radio Run,POM,1,ROBBERY,2,Y,Y,N,Y,Y,N,N,28.0,MALE,BLACK,61.0,185.0,MED,BRO,Other,1045984,185713,11434,QUEENS,41640.0
2020,January,Wednesday,Based on Radio Run,POM,1,Other,15,Y,N,N,Y,N,N,N,20.0,MALE,BLACK,59.0,175.0,THN,BRO,BLK,1048290,187569,11434,QUEENS,5700.0
2020,January,Tuesday,Based on Radio Run,Other,1,ROBBERY,5,Y,Y,N,Y,N,N,N,32.0,MALE,BLACK,511.0,190.0,MED,BRO,BLK,1017145,182185,11208,BROOKLYN,54600.0
2020,January,Tuesday,Based on Radio Run,POM,1,Other,5,Y,Y,N,N,Y,Y,Y,21.0,MALE,BLACK,59.0,200.0,Other,BRO,BLK,1025436,258427,10469,BRONX,66000.0
2020,January,Thursday,Based on Radio Run,POM,1,Other,12,Y,N,N,N,Y,N,N,24.0,MALE,BLACK,56.0,160.0,MED,BRO,BLK,1025255,258770,10469,BRONX,72660.0
2020,January,Thursday,Based on Self Initiated,POM,1,Other,5,Y,N,N,Y,Y,N,N,35.0,MALE,WHITE HISPANIC,58.0,180.0,THN,BRO,Other,1011779,246746,(null),BRONX,56580.0
2020,January,Thursday,Based on Self Initiated,POM,5,Other,5,Y,N,N,N,Y,N,N,32.0,MALE,BLACK,6.0,175.0,THN,Other,BLK,1035019,204048,11367,QUEENS,42000.0
2020,January,Wednesday,Based on Radio Run,POM,1,ASSAULT,7,Y,Y,N,N,N,Y,N,13.0,MALE,BLACK,54.0,150.0,MED,BRO,BLK,954527,148134,10306,STATEN ISL & Other,54300.0
2020,January,Wednesday,Based on Radio Run,POM,1,ASSAULT,7,Y,Y,N,N,N,Y,N,13.0,MALE,BLACK,5.0,90.0,THN,BRO,BLK,954527,148134,10306,STATEN ISL & Other,54300.0
2020,January,Wednesday,Based on Radio Run,POM,1,ASSAULT,7,Y,Y,N,N,N,Y,N,12.0,MALE,BLACK,54.0,147.0,MED,BRO,BLK,954527,148134,10306,STATEN ISL & Other,54300.0
2020,January,Wednesday,Based on Radio Run,POM,1,ASSAULT,7,Y,Y,N,N,N,Y,N,13.0,MALE,BLACK HISPANIC,5.0,100.0,THN,BRO,Other,954527,148134,10306,STATEN ISL & Other,54300.0
2020,January,Wednesday,Based on Radio Run,POM,1,ASSAULT,7,Y,Y,N,N,N,Y,N,14.0,FEMALE,BLACK,54.0,95.0,THN,BRO,Other,954527,148134,10306,STATEN ISL & Other,54300.0
